OpenDSS Value (p.u.),Bus
1.0108440161778554,p4ulv7
1.0167840909115091,p4udt6lv
1.01823498945529,p4ulv4
1.0183746561800167,p4ulv39
1.019078618313814,p4udt28lv
1.0208152061047617,p4udt3lv
1.0284199338434687,p4udt3
1.0285147209103975,p4udt28
1.0287023274147769,p4udt3-p4udt6x
1.028710003806756,p4udt28-p4udt6x
1.028713518806877,p4udt6
1.0287135310805302,p4udt2-p4udt6x
1.0299995602132697,p4udt6-p4uhs0_4x
